城市,站点名称,lng,lat,id,name,正反线路
城市,站点名称,lng,lat,id,name,正反线路
城市,站点名称,lng,lat,id,name,正反线路
大连,东北财经大学,121.54272201164699,38.87560758368729,BV10101748,33路(泡崖八区--东北财经大学),2
大连,兴工街,121.5842462539368,38.91757495758228,BV11386055,快速公交(兴工街--张前北路),1
大连,沙河口火车站,121.58730436891072,38.924316870227905,BV11386057,快速公交(兴工街--张前北路),1
大连,香工街,121.5857619641001,38.929054635771976,BV09101743,快速公交(兴工街--张前北路),1
大连,车家村,121.58124524529974,38.93248677100846,BV09007986,快速公交(兴工街--张前北路),1
大连,春柳,121.5731837585489,38.93851564232296,BV09101742,快速公交(兴工街--张前北路),1
大连,刘家桥,121.56750789038104,38.942814436102736,BV09007987,快速公交(兴工街--张前北路),1
大连,周水前,121.56304668119589,38.94617000655117,BV10101909,快速公交(兴工街--张前北路),1
大连,周水子,121.56069648791234,38.9518523797511,BV11592097,快速公交(兴工街--张前北路),1
大连,友谊桥,121.56476544827677,38.96741928693532,BV09007989,快速公交(兴工街--张前北路),1
大连,泡崖村,121.55250837648416,38.96964065550327,BV09007988,快速公交(兴工街--张前北路),1
大连,玉湖街,121.53221121844126,38.96793897082543,BV09101746,快速公交(兴工街--张前北路),1
大连,工业大学,121.52563985610523,38.968463076566024,BV09101744,快速公交(兴工街--张前北路),1
大连,美林公园,121.51446503705287,38.9693021081985,BV09101741,快速公交(兴工街--张前北路),1
大连,美林园,121.51133735020339,38.9763498737229,BV09101745,快速公交(兴工街--张前北路),1
大连,张前北路,121.51355173840058,38.98551857895238,BV09101747,快速公交(兴工街--张前北路),1
大连,张前北路,121.51379465971098,38.98550627682355,BV09101747,快速公交(张前北路--兴工街),2
大连,美林园,121.51124198981714,38.97630962414829,BV09101745,快速公交(张前北路--兴工街),2
大连,美林公园,121.51526807431776,38.96916945621526,BV09101741,快速公交(张前北路--兴工街),2
大连,工业大学,121.52464134636301,38.96848644826079,BV09101744,快速公交(张前北路--兴工街),2
大连,玉湖街,121.53245603600264,38.96780964469483,BV09101746,快速公交(张前北路--兴工街),2
大连,泡崖村,121.55143376808351,38.96947086696309,BV09007988,快速公交(张前北路--兴工街),2
大连,友谊桥,121.56457601417888,38.96826853385292,BV09007985,快速公交(张前北路--兴工街),2
大连,周水子,121.56073948054737,38.95268593521394,BV11592097,快速公交(张前北路--兴工街),2
大连,周水前,121.56352063053352,38.94557997769173,BV10101909,快速公交(张前北路--兴工街),2
大连,刘家桥,121.5663529020628,38.943385774930874,BV10101910,快速公交(张前北路--兴工街),2
大连,春柳,121.57230253314272,38.93887864521444,BV10101911,快速公交(张前北路--兴工街),2
大连,车家村,121.58032439009088,38.932790107366166,BV10101913,快速公交(张前北路--兴工街),2
大连,香工街,121.5858370563576,38.92863790703091,BV10101914,快速公交(张前北路--兴工街),2
大连,沙河口火车站,121.58702334046708,38.92323044997947,BV11386057,快速公交(张前北路--兴工街),2
大连,兴工街,121.58471849664794,38.9182917017509,BV11386055,快速公交(张前北路--兴工街),2
大连,二十四城A区,121.52677367688463,38.97840493195544,BV09071896,35路(二十四城A区--五一广场),1
大连,玉池西园,121.52679897386989,38.97655613042882,BV09079146,35路(二十四城A区--五一广场),1
大连,玉池园,121.53004013616152,38.97563691406671,BV11478141,35路(二十四城A区--五一广场),1
大连,玉池街,121.53131056892794,38.973933103362704,BV11478124,35路(二十四城A区--五一广场),1
大连,玉湖街北,121.53371057363898,38.97262172542594,BV11478163,35路(二十四城A区--五一广场),1
